win,kills,deaths,assists,gold,dmg,tower,minions,barons,dragons,ttk,tik,ft,fb,vision,ltspl,dto,g_delt,xp_delt,mmr,gold_diff,xp_diff,dmg_diff,kills_diff,kda_diff,vision_score_diff
0,24,36,43,52489,92131,2,633,0.0,2.0,2.0,0.0,0.0,0.0,137,3075,14313,1251.6,1251.6,-55.40000000000009,-9056,-119.10000000000014,-514,-12,-1.2638888888888888,-33
0,9,25,6,27928,28460,2,350,0.0,0.0,2.0,0.0,0.0,0.0,60,1718,11739,1205.7999999999997,1205.7999999999997,214.4000000000001,-6535,1205.7999999999997,-10280,-16,-5.733333333333333,-28
0,25,29,42,56898,86473,3,722,0.0,2.0,3.0,0.0,0.0,0.0,210,3441,37540,1304.1999999999998,1304.1999999999998,-108.20000000000027,-7288,-177.60000000000036,-19557,-4,-1.009655172413793,16
0,4,30,3,18919,22178,0,227,0.0,0.0,0.0,0.0,0.0,0.0,35,1593,44,1138.6999999999998,1138.6999999999998,-107.20000000000027,-17969,1138.6999999999998,-21635,-26,-13.016666666666667,-35
0,4,12,3,24906,19426,0,418,0.0,1.0,0.0,0.0,0.0,0.0,63,3188,7786,1238.3,1238.3,19.75,-9230,1238.3,-6342,-8,-5.416666666666667,-18
0,20,22,25,61570,61319,5,799,2.0,3.0,5.0,0.0,0.0,1.0,276,4805,53309,1475.2,1475.2,50.80000000000018,-2368,98.40000000000009,-4973,-2,-1.5545454545454547,58
0,23,40,31,55720,64876,3,666,0.0,1.0,3.0,0.0,1.0,0.0,135,2816,20217,1458.9,1458.9,130.5999999999999,-8637,10.900000000000318,-17393,-17,-2.65,-37
0,21,25,39,54396,80655,6,737,0.0,3.0,4.0,0.0,0.0,0.0,176,4171,37111,1399.0,1399.0,-46.79999999999973,-7710,178.29999999999995,-18585,-4,-0.6476190476190475,-24
0,26,27,50,61331,93143,3,721,1.0,1.0,3.0,0.0,0.0,1.0,236,4686,40756,1356.0,1356.0,-196.0,-713,17.299999999999955,-17438,-1,-0.0698005698005697,-24
0,15,29,33,51437,86474,1,666,0.0,0.0,1.0,0.0,0.0,0.0,201,3255,20017,1318.8,1318.8,-100.80000000000018,-8471,-16.600000000000136,-2776,-14,-4.87816091954023,-30
0,3,22,2,20873,14672,0,288,0.0,0.0,0.0,0.0,0.0,0.0,40,1574,1914,1170.4,1170.4,-192.0,-17698,1170.4,-16584,-19,-14.272727272727273,-20
0,11,25,20,36365,34638,0,571,0.0,0.0,0.0,0.0,0.0,0.0,92,2738,9537,1385.9,1385.9,-54.40000000000009,-12426,-259.79999999999995,-11963,-14,-3.9418181818181814,-30
0,32,42,50,64897,101915,3,722,0.0,2.0,3.0,0.0,0.0,0.0,158,2698,25967,1445.3,1445.3,69.0,-9511,-19.799999999999955,-12710,-10,-1.6726190476190477,-87
0,5,14,3,27090,22396,1,426,0.0,1.0,1.0,0.0,0.0,0.0,64,3092,10393,1132.7,1132.7,48.79999999999973,-9997,1132.7,-6924,-9,-6.628571428571429,-32
0,27,29,34,56084,72752,5,587,0.0,2.0,5.0,0.0,0.0,0.0,151,3942,33404,1284.9,1284.9,-148.80000000000018,-2614,-99.0,-25419,-2,-0.7854406130268199,-2
0,15,30,17,38084,47533,0,519,0.0,0.0,0.0,0.0,0.0,0.0,95,2021,9807,1372.4,1372.4,-79.60000000000036,-14207,-190.79999999999995,-26894,-15,-2.8,-52
0,18,27,25,46880,62515,3,587,0.0,1.0,3.0,0.0,1.0,0.0,138,3626,20324,1323.1000000000001,1323.1000000000001,90.19999999999982,-11087,119.70000000000027,-26634,-9,-2.7407407407407405,-53
0,2,10,2,17354,13869,0,226,0.0,0.0,0.0,0.0,0.0,0.0,34,2369,1359,1017.6,1017.6,-134.5999999999999,-10876,1017.6,-7646,-8,-9.1,-32
0,20,22,42,69505,106333,7,919,0.0,3.0,8.0,2.0,1.0,0.0,255,4748,70971,1388.3000000000002,1388.3000000000002,-46.80000000000018,-256,246.50000000000023,32265,-2,-0.08181818181818157,58
0,11,25,20,30186,38908,0,395,0.0,0.0,0.0,0.0,0.0,0.0,69,1906,4558,1387.9,1387.9,-235.5999999999999,-9295,1387.9,-18444,-14,-4.123636363636363,-23
0,28,28,46,62111,87231,4,763,1.0,0.0,4.0,0.0,0.0,1.0,203,3645,49098,1345.8000000000002,1345.8000000000002,-82.40000000000009,-6314,-196.19999999999982,-30306,1,-0.07142857142857162,-11
0,15,24,23,44835,76253,2,584,0.0,0.0,2.0,0.0,0.0,0.0,99,4095,12057,1325.8,1325.8,-124.19999999999982,-9674,-166.20000000000005,-10315,-9,-2.5500000000000007,-43
0,24,32,45,44637,74662,1,554,0.0,0.0,1.0,0.0,0.0,0.0,146,3073,8890,1508.7,1508.7,-54.80000000000018,-14455,-153.70000000000005,-17724,-8,-0.9270833333333335,-23
0,20,26,38,43134,55494,3,521,0.0,0.0,3.0,0.0,0.0,0.0,107,2352,14927,1349.0,1349.0,9.199999999999818,-5188,-153.0999999999999,-8948,-6,-0.9692307692307693,-34
0,0,1,0,4405,1330,0,34,0.0,0.0,0.0,0.0,0.0,0.0,3,187,0,0.0,0.0,34.0,-832,0.0,-321,-1,-2.0,1
0,16,22,26,36382,48068,2,465,0.0,2.0,2.0,0.0,0.0,0.0,85,3240,19232,1445.5,1445.5,-161.39999999999964,-6295,183.29999999999995,-584,-6,-2.590909090909091,-35
